server_generation,action_string,score,slots_size,score_per_slot
CPU.S4,"CPU.S4|buy-dismiss|DC1,1.0-60",55082.32871679966,2,27541.16435839983
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.95-60",55082.32871679966,2,27541.16435839983
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.55-72",55073.77049735146,2,27536.88524867573
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.65-36",110109.38925307202,4,27527.347313268005
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.75-24",109671.82180337168,4,27417.95545084292
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.5-60",109384.34831160105,4,27346.08707790026
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.5-60",109384.34831160105,4,27346.08707790026
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.75-48",54632.82281343825,2,27316.411406719126
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.7-96",54612.9799194927,2,27306.48995974635
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.7-36",109036.61935977603,4,27259.154839944007
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.6-60",54201.35524538977,2,27100.677622694886
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.45-48",108400.8847881556,4,27100.2211970389
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.7-96",54188.55672016158,2,27094.27836008079
GPU.S1,"GPU.S1|buy-dismiss|DC4,1.0-24",108353.86635252877,4,27088.466588132193
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.95-24",108353.86635252877,4,27088.466588132193
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.9-24",108353.86635252877,4,27088.466588132193
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.9-84",54153.52177149753,2,27076.760885748765
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.4-60",108045.79774880137,4,27011.449437200343
CPU.S4,"CPU.S4|buy-dismiss|DC2,1.0-36",53822.082246400554,2,26911.041123200277
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.95-36",53822.082246400554,2,26911.041123200277
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.55-36",107582.1591463681,4,26895.539786592024
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.45-96",107483.57429556121,4,26870.893573890302
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.85-96",53649.64356108409,2,26824.821780542046
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.85-24",53381.941760657865,2,26690.970880328932
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.4-84",53345.485101886996,2,26672.742550943498
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.85-24",106553.86635252877,4,26638.466588132193
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.4-72",106448.0350182467,4,26612.008754561673
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.9-60",53134.57977488014,2,26567.28988744007
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.5-48",52904.82281343825,2,26452.411406719126
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.75-84",52775.84967229595,2,26387.924836147977
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.45-84",105231.3725422197,4,26307.843135554926
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.5-60",105115.0730302012,4,26278.7682575503
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.65-36",105069.38925307202,4,26267.347313268005
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.85-36",52353.47716879481,2,26176.738584397404
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.55-48",104700.66359111673,4,26175.16589777918
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.7-48",52304.13369985661,2,26152.066849928306
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.9-60",52202.32871679966,2,26101.16435839983
GPU.S1,"GPU.S1|buy-dismiss|DC2,1.0-24",104393.86635252877,4,26098.466588132193
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.95-24",104393.86635252877,4,26098.466588132193
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.9-24",104393.86635252877,4,26098.466588132193
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.4-72",52128.493121012456,2,26064.246560506228
GPU.S2,"GPU.S2|buy-dismiss|DC4,1.0-24",103912.84407795023,4,25978.211019487557
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.95-24",103912.84407795023,4,25978.211019487557
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.9-24",103912.84407795023,4,25978.211019487557
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.45-72",103852.03064096588,4,25963.00766024147
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.8-72",51828.803501824674,2,25914.401750912337
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.65-36",103636.61935977603,4,25909.154839944007
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.75-84",51665.48510188699,2,25832.742550943494
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.6-36",51662.082246400554,2,25831.041123200277
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.45-84",102609.93463258968,4,25652.48365814742
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.9-36",51230.082246400554,2,25615.041123200277
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.85-84",51213.52177149753,2,25606.760885748765
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.8-72",50976.49312101245,2,25488.246560506224
CPU.S1,"CPU.S1|buy-dismiss|DC3,1.0-72",50944.33574196593,2,25472.167870982965
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.95-72",50944.33574196593,2,25472.167870982965
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.45-96",101723.57429556124,4,25430.89357389031
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.85-60",50781.35524538977,2,25390.677622694886
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.85-24",101512.84407795023,4,25378.211019487557
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.8-24",101511.82180337168,4,25377.95545084292
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.7-36",101469.38925307202,4,25367.347313268005
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.5-84",50619.89813997075,2,25309.949069985374
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.45-60",50522.32871679966,2,25261.16435839983
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.8-96",50289.6435610841,2,25144.82178054205
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.55-48",100550.77418963617,4,25137.693547409042
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.85-60",50269.57977488014,2,25134.78988744007
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.7-96",50196.9799194927,2,25098.48995974635
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.4-96",100209.79919492708,4,25052.44979873177
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.45-72",99816.02626368502,4,24954.006565921256
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.8-24",49829.941760657865,2,24914.970880328932
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.85-24",99353.86635252877,4,24838.466588132193
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.65-36",99309.38925307202,4,24827.347313268005
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.5-60",99115.0730302012,4,24778.7682575503
GPU.S2,"GPU.S2|buy-dismiss|DC2,1.0-24",99112.84407795023,4,24778.211019487557
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.95-24",99112.84407795023,4,24778.211019487557
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.9-24",99112.84407795023,4,24778.211019487557
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.6-60",49401.35524538977,2,24700.677622694886
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.55-72",49313.77049735147,2,24656.885248675735
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.8-36",49293.47716879481,2,24646.738584397404
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.9-72",49144.33574196593,2,24572.167870982965
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.5-96",48812.55672016158,2,24406.27836008079
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.45-84",97569.93463258969,4,24392.483658147423
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.7-84",48764.84967229596,2,24382.42483614798
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.55-48",97500.66359111675,4,24375.16589777919
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.4-84",97468.49672295961,4,24367.124180739902
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.5-96",48682.16398034226,2,24341.08199017113
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.7-84",48603.89813997073,2,24301.949069985367
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.75-72",48593.77049735147,2,24296.885248675735
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.5-48",48488.82281343825,2,24244.411406719126
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.75-72",48390.803501824674,2,24195.401750912337
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.6-36",48350.082246400554,2,24175.041123200277
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.7-96",48298.16398034226,2,24149.08199017113
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.65-48",48224.13369985661,2,24112.066849928306
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.85-24",96329.86635252877,4,24082.466588132193
CPU.S1,"CPU.S1|buy-dismiss|DC4,1.0-72",48064.33574196593,2,24032.167870982965
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.95-72",48064.33574196593,2,24032.167870982965
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.85-84",47853.52177149753,2,23926.760885748765
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.55-72",47808.49312101245,2,23904.246560506224
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.7-48",47720.82281343825,2,23860.411406719126
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.8-24",47621.941760657865,2,23810.970880328932
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.4-96",95173.34939619532,4,23793.33734904883
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.85-60",47509.57977488014,2,23754.78988744007
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.85-24",94312.84407795023,4,23578.211019487557
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.45-60",94264.34831160105,4,23566.08707790026
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.7-24",93831.82180337167,4,23457.955450842917
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.6-60",46682.32871679966,2,23341.16435839983
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.8-96",46449.6435610841,2,23224.82178054205
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.85-60",46442.32871679966,2,23221.16435839983
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.8-36",46413.47716879481,2,23206.738584397404
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.9-72",46264.33574196593,2,23132.167870982965
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.55-36",92462.15914636808,4,23115.53978659202
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.85-36",46046.082246400554,2,23023.041123200277
CPU.S3,"CPU.S3|buy-dismiss|DC1,1.0-96",46028.55672016158,2,23014.27836008079
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.95-96",46028.55672016158,2,23014.27836008079
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.65-96",45612.97991949271,2,22806.489959746355
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.45-48",91120.88478815561,4,22780.221197038903
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.4-72",45504.49312101245,2,22752.246560506224
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.4-84",90615.37254221972,4,22653.84313555493
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.35-96",90609.79919492707,4,22652.449798731766
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.85-24",90472.84407795023,4,22618.211019487557
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.7-24",90471.82180337168,4,22617.95545084292
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.35-96",45226.16398034226,2,22613.08199017113
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.75-72",45078.803501824674,2,22539.401750912337
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.8-84",44913.52177149753,2,22456.760885748765
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.7-84",44900.84967229596,2,22450.42483614798
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.8-60",44841.35524538977,2,22420.677622694886
CPU.S3,"CPU.S3|buy-dismiss|DC2,1.0-48",44696.13369985661,2,22348.066849928306
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.95-48",44696.13369985661,2,22348.066849928306
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.65-96",44684.55672016158,2,22342.27836008079
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.8-60",44644.579774880134,2,22322.289887440067
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.35-84",89068.4967229596,4,22267.1241807399
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.45-72",89016.02626368501,4,22254.006565921252
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.5-48",88860.66359111673,4,22215.16589777918
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.65-48",44384.13369985661,2,22192.066849928306
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.55-60",44301.35524538977,2,22150.677622694886
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.8-24",88553.86635252877,4,22138.466588132193
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.75-24",44069.941760657865,2,22034.970880328932
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.75-72",44064.49312101245,2,22032.246560506224
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.55-48",88070.77418963618,4,22017.693547409046
CPU.S2,"CPU.S2|buy-dismiss|DC3,1.0-48",44008.08847881557,2,22004.044239407784
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.95-48",44008.08847881557,2,22004.044239407784
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.5-84",43937.48510188698,2,21968.74255094349
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.5-84",43899.89813997073,2,21949.949069985367
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.85-72",43744.33574196593,2,21872.167870982965
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.6-36",87436.61935977603,4,21859.154839944007
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.65-36",87436.61935977603,4,21859.154839944007
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.7-84",43601.48510188698,2,21800.74255094349
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.75-36",43353.47716879481,2,21676.738584397404
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.45-72",86572.03064096585,4,21643.007660241463
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.5-72",43193.77049735147,2,21596.885248675735
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.75-96",43089.6435610841,2,21544.82178054205
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.6-36",86140.61935977603,4,21535.154839944007
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.55-36",43022.082246400554,2,21511.041123200277
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.45-60",85915.0730302012,4,21478.7682575503
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.9-96",42860.55672016158,2,21430.27836008079
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.9-48",42320.13369985661,2,21160.066849928306
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.9-48",42208.08847881557,2,21104.044239407784
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.8-60",41884.579774880134,2,20942.289887440067
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.7-24",83751.82180337167,4,20937.955450842917
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.75-24",41861.941760657865,2,20930.970880328932
CPU.S2,"CPU.S2|buy-dismiss|DC4,1.0-48",41800.08847881557,2,20900.044239407784
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.95-48",41800.08847881557,2,20900.044239407784
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.4-60",41642.32871679967,2,20821.164358399834
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.7-72",41640.803501824674,2,20820.401750912337
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.8-84",41553.52177149753,2,20776.760885748765
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.5-48",83100.66359111673,4,20775.16589777918
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.7-72",41465.77049735147,2,20732.885248675735
CPU.S3,"CPU.S3|buy-dismiss|DC1,1.0-84",41463.89813997073,2,20731.949069985367
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.95-84",41463.89813997073,2,20731.949069985367
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.45-48",41384.82281343825,2,20692.411406719126
CPU.S1,"CPU.S1|buy-dismiss|DC3,1.0-60",41225.84082845935,2,20612.920414229677
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.95-60",41225.84082845935,2,20612.920414229677
CPU.S2,"CPU.S2|buy-dismiss|DC2,1.0-96",41220.97991949271,2,20610.489959746355
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.95-96",41220.97991949271,2,20610.489959746355
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.65-96",41196.97991949271,2,20598.489959746355
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.45-60",82384.34831160105,4,20596.08707790026
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.8-24",82312.84407795023,4,20578.211019487557
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.45-72",82252.03064096588,4,20563.00766024147
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.4-72",81968.03501824668,4,20492.00875456167
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.35-84",40913.48510188699,2,20456.742550943494
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.65-84",40889.84967229596,2,20444.92483614798
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.85-72",40864.33574196593,2,20432.167870982965
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.8-36",40862.082246400554,2,20431.041123200277
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.65-48",40808.82281343825,2,20404.411406719126
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.8-60",40682.32871679966,2,20341.16435839983
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.8-24",81353.86635252877,4,20338.466588132193
GPU.S1,"GPU.S1|buy-dismiss|DC1,1.0-24",81353.86635252877,4,20338.466588132193
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.95-24",81353.86635252877,4,20338.466588132193
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.9-24",81353.86635252877,4,20338.466588132193
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.5-48",81350.77418963617,4,20337.693547409042
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.6-36",81309.38925307202,4,20327.347313268005
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.45-96",40652.55672016158,2,20326.27836008079
CPU.S4,"CPU.S4|buy-dismiss|DC1,1.0-48",40616.82281343825,2,20308.411406719126
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.95-48",40616.82281343825,2,20308.411406719126
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.75-36",40473.47716879481,2,20236.738584397404
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.55-36",80942.15914636802,4,20235.539786592006
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.75-24",80871.82180337168,4,20217.95545084292
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.6-48",40304.13369985661,2,20152.066849928306
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.65-84",40287.89813997073,2,20143.949069985367
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.4-60",80445.79774880137,4,20111.449437200343
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.8-24",80201.86635252877,4,20050.466588132193
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.9-48",40000.08847881557,2,20000.044239407784
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.9-60",39725.84082845935,2,19862.920414229677
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.55-36",39710.082246400554,2,19855.041123200277
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.6-36",79149.38925307202,4,19787.347313268005
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.55-60",39501.35524538979,2,19750.677622694893
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.4-96",78683.57429556124,4,19670.89357389031
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.75-96",39249.6435610841,2,19624.82178054205
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.65-36",78429.38925307202,4,19607.347313268005
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.65-96",39082.16398034226,2,19541.08199017113
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.9-96",39060.97991949271,2,19530.489959746355
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.5-36",78062.15914636802,4,19515.539786592006
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.75-60",39019.579774880134,2,19509.789887440067
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.75-60",38901.35524538979,2,19450.677622694893
CPU.S1,"CPU.S1|buy-dismiss|DC4,1.0-60",38825.84082845935,2,19412.920414229677
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.95-60",38825.84082845935,2,19412.920414229677
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.4-84",77409.93463258969,4,19352.483658147423
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.9-84",38691.89813997073,2,19345.949069985367
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.75-84",38613.52177149753,2,19306.760885748765
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.45-48",76720.88478815561,4,19180.221197038903
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.8-72",38344.33574196593,2,19172.167870982965
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.7-72",38328.803501824674,2,19164.401750912337
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.6-36",76636.61935977603,4,19159.154839944007
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.9-48",38312.82281343825,2,19156.411406719126
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.7-24",38309.941760657865,2,19154.970880328932
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.5-48",76550.77418963617,4,19137.693547409042
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.4-72",76488.02626368501,4,19122.006565921252
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.55-60",38042.32871679966,2,19021.16435839983
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.4-60",75645.79774880137,4,18911.449437200343
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.85-48",37708.08847881557,2,18854.044239407784
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.85-48",37568.13369985661,2,18784.066849928306
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.45-60",75115.0730302012,4,18778.7682575503
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.8-24",75112.84407795023,4,18778.211019487557
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.5-72",37440.49312101245,2,18720.246560506224
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.5-72",37433.77049735147,2,18716.885248675735
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.7-36",37413.47716879481,2,18706.738584397404
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.35-72",74768.03501824668,4,18692.00875456167
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.9-60",37325.84082845935,2,18662.920414229677
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.7-72",37152.49312101245,2,18576.246560506224
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.85-24",74153.86635252877,4,18538.466588132193
CPU.S2,"CPU.S2|buy-dismiss|DC2,1.0-84",37046.84967229596,2,18523.42483614798
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.95-84",37046.84967229596,2,18523.42483614798
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.65-84",37025.84967229596,2,18512.92483614798
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.45-48",36968.82281343825,2,18484.411406719126
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.45-84",36759.89813997073,2,18379.949069985367
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.45-60",73384.34831160105,4,18346.08707790026
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.6-96",36612.97991949271,2,18306.489959746355
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.8-24",73192.84407795023,4,18298.211019487557
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.85-96",36524.55672016158,2,18262.27836008079
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.6-48",36464.13369985661,2,18232.066849928306
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.35-96",36394.16398034226,2,18197.08199017113
GPU.S2,"GPU.S2|buy-dismiss|DC1,1.0-24",72712.84407795023,4,18178.211019487557
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.95-24",72712.84407795023,4,18178.211019487557
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.9-24",72712.84407795023,4,18178.211019487557
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.75-60",36259.579774880134,2,18129.789887440067
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.4-60",36122.32871679967,2,18061.164358399834
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.7-24",36101.941760657865,2,18050.970880328932
CPU.S3,"CPU.S3|buy-dismiss|DC3,1.0-24",35980.302979306616,2,17990.151489653308
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.95-24",35980.302979306616,2,17990.151489653308
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.7-96",35889.6435610841,2,17944.82178054205
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.75-36",35678.082246400554,2,17839.041123200277
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.65-84",35537.48510188698,2,17768.74255094349
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.85-48",35500.08847881557,2,17750.044239407784
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.45-48",70960.88478815561,4,17740.221197038903
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.8-72",35464.33574196593,2,17732.167870982965
CPU.S3,"CPU.S3|buy-dismiss|DC1,1.0-72",35345.77049735147,2,17672.885248675735
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.95-72",35345.77049735147,2,17672.885248675735
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.75-24",70553.86635252877,4,17638.466588132193
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.6-36",70509.38925307202,4,17627.347313268005
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.75-84",35253.52177149753,2,17626.760885748765
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.85-60",35225.84082845935,2,17612.920414229677
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.6-96",35180.55672016158,2,17590.27836008079
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.9-84",35156.84967229596,2,17578.42483614798
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.75-60",34922.32871679967,2,17461.164358399834
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.65-72",34890.803501824674,2,17445.401750912337
